FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
9/03/08,22,-9999,13,10,-9999,18,-9999,31,18,38
9/03/08,23,-9999,15,9,-9999,15,21,38,20,37
9/03/08,24,-9999,15,8,-9999,15,18,15,20,41
10/03/08,1,-9999,13,4,-9999,16,30,16,18,38
10/03/08,2,-9999,11,3,-9999,14,21,37,11,20
10/03/08,3,-9999,11,8,-9999,7,19,14,8,19
10/03/08,4,-9999,14,13,-9999,12,18,24,7,28
10/03/08,5,-9999,15,13,-9999,12,24,17,4,26
10/03/08,6,-9999,22,16,-9999,16,22,18,13,37
10/03/08,7,-9999,70,22,-9999,23,25,34,24,36
10/03/08,8,-9999,91,19,-9999,24,36,30,34,63
10/03/08,9,-9999,64,11,-9999,10,31,39,28,7
10/03/08,10,-9999,94,6,-9999,12,11,35,24,7
10/03/08,11,-9999,37,11,-9999,22,-9999,13,9,-9999
10/03/08,12,-9999,13,12,-9999,9,-9999,8,19,2
10/03/08,13,-9999,-9999,10,-9999,16,-9999,10,22,-9999
10/03/08,14,25,20,14,-9999,13,-9999,14,15,10
10/03/08,15,21,18,11,-9999,11,-9999,16,5,12
10/03/08,16,19,32,14,-9999,19,-9999,27,12,27
10/03/08,17,28,25,15,-9999,12,-9999,36,22,27
10/03/08,18,23,14,12,-9999,25,-9999,41,30,26
10/03/08,19,16,24,9,-9999,16,-9999,37,19,13
10/03/08,20,15,54,13,-9999,24,-9999,36,10,33
10/03/08,21,22,37,15,-9999,19,-9999,40,22,35
10/03/08,22,28,35,21,-9999,24,-9999,37,34,26
10/03/08,23,24,41,20,-9999,19,-9999,40,32,25
10/03/08,24,21,24,14,-9999,23,-9999,44,26,17
11/03/08,1,17,42,13,-9999,26,-9999,36,19,19
11/03/08,2,12,53,13,-9999,24,-9999,19,19,17
11/03/08,3,13,41,15,-9999,14,-9999,22,20,14
11/03/08,4,19,37,19,-9999,14,-9999,24,28,20
11/03/08,5,28,38,21,-9999,18,-9999,22,29,40
11/03/08,6,34,35,24,-9999,22,-9999,25,32,21
11/03/08,7,33,43,22,-9999,29,-9999,46,29,24
11/03/08,8,33,55,20,-9999,33,-9999,40,33,27
11/03/08,9,35,64,21,-9999,21,-9999,74,-9999,18
11/03/08,10,42,65,23,-9999,38,30,41,38,16
11/03/08,11,50,69,-9999,-9999,52,40,48,38,23
11/03/08,12,48,-9999,-9999,-9999,38,41,52,49,14
11/03/08,13,39,-9999,41,-9999,-9999,31,35,51,8
11/03/08,14,30,-9999,28,-9999,20,20,16,36,11
11/03/08,15,34,-9999,29,-9999,34,21,21,29,5
11/03/08,16,34,53,26,-9999,32,27,15,22,14
11/03/08,17,38,57,27,-9999,39,43,41,27,34
11/03/08,18,40,58,29,-9999,32,46,51,37,42
11/03/08,19,36,36,33,-9999,36,37,43,35,52
11/03/08,20,36,35,34,-9999,33,37,45,34,-9999
11/03/08,21,34,27,32,-9999,27,25,43,25,-9999
11/03/08,22,30,27,31,-9999,21,26,54,27,-9999
11/03/08,23,30,34,31,-9999,26,21,70,-9999,28
11/03/08,24,31,41,30,-9999,21,22,58,33,24
12/03/08,1,31,34,28,-9999,33,18,48,41,30
12/03/08,2,30,26,24,-9999,42,34,58,38,29
12/03/08,3,30,-9999,23,-9999,36,27,55,25,37
12/03/08,4,31,-9999,22,-9999,47,27,42,32,35
12/03/08,5,34,-9999,21,-9999,29,35,55,37,33
12/03/08,6,38,29,24,-9999,36,45,92,40,35
12/03/08,7,43,35,28,-9999,38,48,88,33,81
12/03/08,8,44,39,34,-9999,34,41,68,48,42
12/03/08,9,44,54,39,-9999,23,37,82,43,30
12/03/08,10,68,60,41,-9999,59,41,70,51,17
12/03/08,11,53,45,36,-9999,59,33,57,50,21
12/03/08,12,25,34,26,-9999,12,21,9,27,8
12/03/08,13,35,38,28,-9999,17,13,17,24,5
12/03/08,14,35,36,25,-9999,23,19,22,30,11
12/03/08,15,29,36,23,-9999,27,32,21,27,18
12/03/08,16,23,34,23,-9999,25,40,31,22,28
12/03/08,17,23,31,21,-9999,30,31,36,24,39
12/03/08,18,20,21,19,-9999,25,24,34,18,35
12/03/08,19,23,-9999,-9999,-9999,18,22,35,12,29
12/03/08,20,21,-9999,-9999,-9999,27,22,-9999,18,36
12/03/08,21,21,-9999,22,-9999,17,27,-9999,20,33
12/03/08,22,16,19,17,-9999,19,61,60,17,43
12/03/08,23,12,17,13,-9999,16,34,49,11,28
12/03/08,24,8,13,15,-9999,6,12,44,-9999,-9999
13/03/08,1,11,20,18,-9999,5,14,45,-9999,-9999
13/03/08,2,48,19,21,-9999,24,24,34,-9999,-9999
13/03/08,3,53,15,18,-9999,24,21,29,17,54
13/03/08,4,37,14,18,-9999,19,17,84,40,40
13/03/08,5,30,18,19,-9999,20,21,94,23,35
13/03/08,6,29,24,19,-9999,23,28,53,33,38
13/03/08,7,31,34,21,-9999,31,34,40,40,39
13/03/08,8,36,47,22,-9999,30,38,45,48,45
13/03/08,9,40,62,24,-9999,21,37,46,57,33
13/03/08,10,52,36,14,-9999,38,44,56,38,18
13/03/08,11,47,23,8,-9999,48,23,31,16,20
13/03/08,12,30,15,5,-9999,24,28,16,10,19
13/03/08,13,22,14,12,-9999,16,26,15,6,19
13/03/08,14,24,9,13,-9999,16,16,9,6,17
13/03/08,15,21,5,9,-9999,-9999,15,25,9,22
13/03/08,16,18,6,-9999,-9999,-9999,15,37,6,16
13/03/08,17,21,8,-9999,-9999,5,-9999,36,13,18
13/03/08,18,18,8,-9999,-9999,6,-9999,29,12,30
13/03/08,19,16,10,-9999,-9999,15,16,30,12,35
13/03/08,20,16,13,-9999,-9999,14,14,26,15,34
13/03/08,21,24,12,-9999,-9999,16,13,31,12,28
13/03/08,22,21,12,10,-9999,17,18,42,14,-9999
13/03/08,23,20,18,13,-9999,21,37,35,23,23
13/03/08,24,12,15,19,-9999,17,19,28,33,26
14/03/08,1,13,16,17,-9999,14,35,29,38,44
14/03/08,2,18,13,17,-9999,12,40,41,26,-9999
14/03/08,3,17,15,16,-9999,17,52,40,33,24
14/03/08,4,19,13,15,-9999,18,47,26,34,24
14/03/08,5,40,15,14,-9999,27,22,13,39,27
14/03/08,6,42,24,15,-9999,20,21,36,34,27
14/03/08,7,36,48,20,-9999,27,37,76,39,29
14/03/08,8,39,43,23,-9999,39,43,158,40,23
14/03/08,9,40,43,31,-9999,31,39,78,40,14
14/03/08,10,39,41,31,-9999,67,28,57,34,10
14/03/08,11,-9999,17,30,-9999,25,29,54,33,9
14/03/08,12,-9999,15,33,-9999,21,38,23,22,10
14/03/08,13,-9999,20,27,-9999,20,21,18,12,10
14/03/08,14,-9999,23,18,-9999,13,19,17,18,-9999
14/03/08,15,-9999,26,17,-9999,11,22,19,26,-9999
14/03/08,16,-9999,29,17,-9999,16,19,34,22,19
14/03/08,17,-9999,30,21,-9999,23,27,24,23,29
14/03/08,18,-9999,32,18,-9999,36,31,33,26,25
14/03/08,19,-9999,32,16,-9999,28,25,38,22,39
14/03/08,20,-9999,27,18,-9999,19,23,33,21,35
14/03/08,21,-9999,23,19,-9999,18,24,52,23,35
14/03/08,22,-9999,16,14,-9999,16,32,53,20,38
14/03/08,23,24,21,14,-9999,19,35,45,17,25
14/03/08,24,11,18,19,-9999,16,38,47,14,25
15/03/08,1,9,15,20,-9999,21,49,45,25,28
15/03/08,2,13,16,21,-9999,25,40,53,22,27
15/03/08,3,20,15,17,-9999,22,42,59,24,30
15/03/08,4,18,16,17,-9999,16,35,60,31,27
15/03/08,5,23,17,18,-9999,28,39,54,30,27
15/03/08,6,23,22,18,-9999,39,31,59,35,26
15/03/08,7,33,28,22,-9999,44,43,60,34,37
15/03/08,8,36,40,22,-9999,40,45,88,36,34
15/03/08,9,28,45,27,-9999,17,41,92,28,27
15/03/08,10,31,35,34,-9999,69,55,104,32,24
15/03/08,11,36,37,-9999,-9999,65,63,80,32,23
15/03/08,12,31,31,-9999,-9999,24,37,48,28,18
15/03/08,13,28,35,-9999,-9999,22,17,41,35,10
15/03/08,14,26,31,22,-9999,29,21,29,25,-9999
15/03/08,15,31,27,24,-9999,16,-9999,26,21,7
15/03/08,16,25,29,28,-9999,27,-9999,-9999,27,14
15/03/08,17,23,32,30,-9999,20,-9999,58,29,15
15/03/08,18,33,32,26,-9999,28,40,74,30,23
15/03/08,19,24,31,25,-9999,38,40,68,32,22
15/03/08,20,22,29,24,-9999,27,41,75,31,20
15/03/08,21,27,25,28,-9999,27,15,59,28,25
15/03/08,22,25,19,24,-9999,26,14,50,29,22
15/03/08,23,9,19,15,-9999,9,11,31,22,19
15/03/08,24,16,22,19,-9999,4,19,33,20,11
16/03/08,1,20,15,22,-9999,23,16,36,29,16
16/03/08,2,24,19,22,-9999,23,20,46,31,22
16/03/08,3,23,23,21,-9999,19,21,56,24,-9999
16/03/08,4,23,20,23,-9999,18,24,49,23,-9999
16/03/08,5,19,24,24,-9999,25,30,61,26,-9999
16/03/08,6,28,35,-9999,-9999,26,36,47,26,-9999
16/03/08,7,45,40,-9999,-9999,30,34,63,19,-9999
16/03/08,8,43,55,-9999,-9999,11,20,66,21,-9999
16/03/08,9,40,46,24,-9999,16,25,69,13,-9999
16/03/08,10,54,59,23,-9999,58,32,79,31,-9999
16/03/08,11,25,42,23,-9999,49,29,14,44,-9999
16/03/08,12,15,22,15,-9999,2,21,13,26,-9999
16/03/08,13,12,22,13,-9999,11,16,13,14,-9999
16/03/08,14,22,41,11,-9999,14,15,11,8,-9999
16/03/08,15,11,39,14,-9999,20,14,20,12,-9999
16/03/08,16,17,41,14,-9999,19,17,22,17,-9999
16/03/08,17,14,31,15,-9999,21,21,34,14,-9999
16/03/08,18,17,25,17,-9999,19,27,42,23,-9999
16/03/08,19,17,19,16,-9999,25,34,49,23,-9999
16/03/08,20,15,17,-9999,-9999,27,24,43,22,-9999
16/03/08,21,18,25,-9999,-9999,16,23,42,19,-9999
16/03/08,22,17,18,-9999,-9999,21,32,51,20,-9999
16/03/08,23,13,26,-9999,-9999,19,39,41,24,-9999
16/03/08,24,21,25,-9999,-9999,23,26,36,18,-9999
17/03/08,1,14,29,19,-9999,25,31,40,12,-9999
17/03/08,2,18,25,20,-9999,25,30,39,20,-9999
17/03/08,3,17,24,19,-9999,14,19,30,21,-9999
17/03/08,4,17,25,16,-9999,20,18,35,21,-9999
17/03/08,5,14,25,15,-9999,19,17,25,26,-9999
17/03/08,6,21,26,15,-9999,22,20,27,22,-9999
17/03/08,7,28,31,17,-9999,17,21,31,22,-9999
17/03/08,8,32,29,21,-9999,-9999,23,20,26,-9999
17/03/08,9,15,24,19,-9999,3,23,39,16,-9999
17/03/08,10,11,23,10,-9999,28,12,14,12,-9999
17/03/08,11,11,25,10,-9999,23,16,18,7,-9999
17/03/08,12,21,46,-9999,-9999,-9999,18,38,18,-9999
17/03/08,13,22,59,-9999,-9999,19,27,53,20,-9999
17/03/08,14,26,41,-9999,-9999,15,46,56,22,-9999
17/03/08,15,24,22,-9999,-9999,18,43,53,18,-9999
17/03/08,16,20,18,-9999,-9999,26,46,-9999,16,-9999
17/03/08,17,14,16,12,-9999,27,47,-9999,15,-9999
17/03/08,18,9,21,13,-9999,21,46,48,22,-9999
17/03/08,19,14,23,13,-9999,27,29,65,19,-9999
17/03/08,20,13,15,12,-9999,16,24,38,21,-9999
17/03/08,21,13,12,11,-9999,13,22,48,15,-9999
17/03/08,22,14,13,13,-9999,11,31,32,14,-9999
17/03/08,23,19,14,11,-9999,15,25,35,14,-9999
17/03/08,24,8,11,12,-9999,12,25,31,12,-9999
18/03/08,1,23,19,11,-9999,8,24,32,13,-9999
18/03/08,2,-9999,19,10,-9999,14,21,32,12,-9999
18/03/08,3,18,20,10,-9999,13,14,21,16,-9999
18/03/08,4,5,13,11,-9999,9,12,22,15,-9999
18/03/08,5,19,11,11,-9999,15,20,27,20,-9999
18/03/08,6,17,6,13,-9999,-9999,18,30,16,-9999
18/03/08,7,7,8,16,-9999,-9999,19,26,25,-9999
18/03/08,8,7,16,16,-9999,-9999,13,18,34,-9999
18/03/08,9,10,32,21,-9999,1,20,25,21,-9999
18/03/08,10,12,19,15,-9999,13,14,23,17,-9999
18/03/08,11,7,14,10,-9999,3,20,34,8,-9999
18/03/08,12,17,13,8,-9999,12,23,34,5,-9999
18/03/08,13,18,13,10,-9999,30,21,27,3,-9999
18/03/08,14,18,16,12,-9999,23,28,59,8,-9999
18/03/08,15,20,29,15,-9999,13,25,54,16,5
18/03/08,16,22,20,15,-9999,17,20,-9999,12,24
18/03/08,17,44,18,16,-9999,17,25,-9999,13,35
18/03/08,18,48,16,18,-9999,22,20,40,19,33
18/03/08,19,34,18,14,-9999,27,-9999,41,17,39
18/03/08,20,23,24,16,-9999,24,25,48,22,33
18/03/08,21,22,19,14,-9999,19,23,35,20,25
18/03/08,22,18,19,15,-9999,13,26,42,19,28
18/03/08,23,23,15,18,-9999,16,29,33,28,22
18/03/08,24,29,17,15,-9999,17,22,36,26,22
19/03/08,1,32,24,15,-9999,18,23,42,18,37
19/03/08,2,27,19,13,-9999,21,28,28,21,29
19/03/08,3,20,12,16,-9999,16,33,20,14,28
19/03/08,4,24,13,14,-9999,19,43,28,24,25
19/03/08,5,31,12,13,-9999,27,25,20,16,36
19/03/08,6,33,19,12,-9999,11,31,26,28,31
19/03/08,7,39,31,16,-9999,7,39,38,30,28
19/03/08,8,41,31,-9999,-9999,-9999,35,50,24,32
19/03/08,9,45,41,25,-9999,16,27,52,30,38
19/03/08,10,37,49,36,-9999,50,39,-9999,35,19
19/03/08,11,34,49,37,-9999,49,34,71,30,18
19/03/08,12,40,48,41,-9999,43,19,67,25,18
19/03/08,13,47,49,47,-9999,43,29,48,28,19
19/03/08,14,50,38,41,-9999,34,32,12,33,16
19/03/08,15,36,45,29,-9999,16,33,18,34,22
19/03/08,16,30,52,16,-9999,21,22,-9999,31,16
19/03/08,17,34,52,19,-9999,17,22,37,38,20
19/03/08,18,59,51,47,-9999,15,33,44,52,45
19/03/08,19,49,44,45,-9999,38,53,53,56,38
19/03/08,20,42,36,37,-9999,44,40,66,44,47
19/03/08,21,29,33,32,-9999,30,30,68,45,36
19/03/08,22,43,32,33,-9999,26,21,65,33,33
19/03/08,23,17,34,35,-9999,24,25,61,35,30
19/03/08,24,20,24,32,-9999,21,24,48,35,27
20/03/08,1,15,32,31,-9999,23,18,36,33,12
20/03/08,2,31,33,32,-9999,24,22,99,32,19
20/03/08,3,32,32,34,-9999,23,23,55,34,-9999
20/03/08,4,28,32,36,-9999,24,15,52,28,-9999
20/03/08,5,18,29,34,-9999,22,18,64,38,9
20/03/08,6,22,25,25,-9999,21,18,55,28,19
20/03/08,7,23,35,26,-9999,18,21,50,34,24
20/03/08,8,25,41,31,-9999,14,22,49,31,-9999
20/03/08,9,32,41,37,-9999,7,19,76,41,21
20/03/08,10,39,54,44,-9999,8,24,107,41,22
20/03/08,11,44,58,47,-9999,49,34,144,47,30
20/03/08,12,49,54,46,-9999,56,44,159,49,106
20/03/08,13,56,57,37,-9999,29,42,151,46,35
20/03/08,14,56,43,31,-9999,-9999,30,65,35,27
20/03/08,15,51,39,36,-9999,24,17,39,28,31
20/03/08,16,59,39,35,-9999,-9999,16,34,32,41
20/03/08,17,53,45,35,-9999,37,28,50,38,30
20/03/08,18,36,50,27,-9999,34,37,61,46,31
20/03/08,19,24,34,24,-9999,51,-9999,60,41,48
20/03/08,20,22,30,24,-9999,38,25,51,36,44
20/03/08,21,25,23,23,-9999,26,26,48,29,46
20/03/08,22,12,20,20,-9999,17,29,46,33,37
20/03/08,23,32,21,17,-9999,17,24,41,29,38
20/03/08,24,16,29,19,-9999,19,24,35,56,28
21/03/08,1,40,32,24,-9999,28,16,43,109,34
21/03/08,2,54,37,26,-9999,30,41,27,32,23
21/03/08,3,44,41,27,-9999,34,50,43,32,28
21/03/08,4,28,40,36,-9999,40,42,49,43,27
21/03/08,5,34,40,40,-9999,35,33,61,47,30
21/03/08,6,27,36,37,-9999,24,27,44,38,45
21/03/08,7,29,27,36,-9999,25,32,46,40,42
21/03/08,8,-9999,35,-9999,-9999,6,34,40,31,34
21/03/08,9,45,51,37,-9999,7,31,53,26,36
21/03/08,10,42,50,44,-9999,60,44,71,42,27
21/03/08,11,25,41,39,-9999,62,35,63,45,22
21/03/08,12,23,28,28,-9999,62,30,39,29,24
21/03/08,13,23,27,26,-9999,-9999,17,19,26,29
21/03/08,14,30,41,28,-9999,29,26,32,22,11
21/03/08,15,28,40,31,-9999,34,20,30,28,21
21/03/08,16,27,30,31,-9999,27,22,37,26,17
21/03/08,17,26,37,28,-9999,27,19,43,30,18
21/03/08,18,34,35,33,-9999,18,33,46,40,33
21/03/08,19,41,28,31,-9999,49,39,82,43,42
21/03/08,20,46,25,33,-9999,56,45,95,38,44
21/03/08,21,28,27,30,-9999,-9999,33,74,34,33
21/03/08,22,18,19,20,-9999,34,21,62,32,28
21/03/08,23,18,17,-9999,-9999,20,18,41,23,23
21/03/08,24,17,16,8,-9999,14,17,33,21,22
22/03/08,1,21,19,16,-9999,15,9,43,28,31
22/03/08,2,16,24,18,-9999,11,18,35,31,20
22/03/08,3,21,27,20,-9999,19,13,41,32,21
22/03/08,4,26,26,21,-9999,25,17,34,40,26
22/03/08,5,32,22,21,-9999,40,24,15,30,45
22/03/08,6,44,20,22,-9999,26,23,33,32,18
22/03/08,7,35,24,23,-9999,27,30,40,31,29
22/03/08,8,35,31,26,-9999,5,23,40,26,25
22/03/08,9,39,36,34,-9999,3,30,56,16,21
22/03/08,10,45,36,36,-9999,46,29,57,35,6
22/03/08,11,26,34,31,-9999,47,27,50,42,9
22/03/08,12,17,28,19,-9999,12,20,23,38,8
22/03/08,13,12,29,14,-9999,24,13,11,18,5
22/03/08,14,21,29,20,-9999,15,14,8,24,11
22/03/08,15,30,24,26,-9999,20,11,18,30,15
22/03/08,16,29,22,45,-9999,22,18,37,27,16
22/03/08,17,29,25,44,-9999,20,22,36,41,17
22/03/08,18,28,32,51,-9999,23,-9999,44,59,21
22/03/08,19,33,31,44,-9999,35,26,41,38,40
22/03/08,20,21,30,25,-9999,40,34,62,38,28
22/03/08,21,12,20,18,-9999,15,20,75,26,20
22/03/08,22,14,18,29,-9999,14,21,54,30,31
22/03/08,23,14,36,32,-9999,17,22,31,19,22
22/03/08,24,22,43,25,-9999,17,18,29,27,24
23/03/08,1,19,44,20,-9999,13,26,41,35,23
23/03/08,2,28,36,17,-9999,22,18,42,36,22
23/03/08,3,22,28,17,-9999,33,16,37,38,27
23/03/08,4,8,25,20,-9999,30,19,38,29,27
23/03/08,5,9,20,23,-9999,25,20,32,39,24
23/03/08,6,15,20,25,-9999,20,29,28,32,23
23/03/08,7,33,23,30,-9999,23,33,46,35,31
23/03/08,8,30,32,-9999,-9999,14,32,64,33,28
23/03/08,9,31,50,26,-9999,7,34,78,35,24
23/03/08,10,32,44,33,-9999,32,29,111,31,14
23/03/08,11,31,28,24,-9999,41,29,60,35,29
23/03/08,12,17,20,19,-9999,8,20,42,22,22
23/03/08,13,20,21,21,-9999,22,28,28,25,14
23/03/08,14,24,27,23,-9999,16,21,29,30,14
23/03/08,15,25,28,31,-9999,27,25,32,27,20
23/03/08,16,30,30,30,-9999,28,28,36,28,19
23/03/08,17,23,33,22,-9999,34,34,42,35,25
23/03/08,18,19,32,19,-9999,42,31,49,28,35
23/03/08,19,20,31,19,-9999,26,31,45,24,37
23/03/08,20,28,39,27,-9999,27,41,43,25,35
23/03/08,21,26,40,42,-9999,25,35,50,39,57
23/03/08,22,42,28,39,-9999,38,38,88,36,51
23/03/08,23,21,21,35,-9999,27,23,58,35,29
23/03/08,24,13,19,30,-9999,14,16,29,23,15
24/03/08,1,28,18,30,-9999,9,30,14,29,12
24/03/08,2,15,20,27,-9999,16,17,14,21,13
24/03/08,3,18,12,23,-9999,17,11,10,24,5
24/03/08,4,-9999,2,16,-9999,8,8,6,23,4
24/03/08,5,-9999,5,3,-9999,3,3,7,9,6
24/03/08,6,4,9,4,-9999,-9999,7,7,6,10
24/03/08,7,5,-9999,4,-9999,3,4,14,15,6
24/03/08,8,10,-9999,5,-9999,3,7,7,10,25
24/03/08,9,17,-9999,10,-9999,-9999,6,12,11,8
24/03/08,10,6,9,-9999,-9999,-9999,3,10,6,-9999
24/03/08,11,10,11,-9999,-9999,15,-9999,3,6,17
24/03/08,12,-9999,11,17,-9999,18,6,-9999,11,32
24/03/08,13,-9999,10,16,-9999,14,5,18,5,-9999
24/03/08,14,14,12,-9999,-9999,12,9,11,-9999,-9999
24/03/08,15,11,13,-9999,-9999,3,8,5,9,8
24/03/08,16,15,11,-9999,-9999,15,7,15,18,2
24/03/08,17,15,11,13,-9999,13,10,13,14,1
24/03/08,18,14,15,11,-9999,9,13,17,19,18
24/03/08,19,18,15,10,-9999,10,12,24,24,20
24/03/08,20,15,13,11,-9999,14,17,23,21,21
24/03/08,21,12,12,13,-9999,7,12,30,17,20
24/03/08,22,18,11,8,-9999,7,9,6,16,10
24/03/08,23,11,5,-9999,-9999,3,6,7,12,9
24/03/08,24,7,4,-9999,-9999,-9999,7,8,9,6
25/03/08,1,6,8,-9999,-9999,-9999,14,-9999,2,17
25/03/08,2,8,9,-9999,-9999,-9999,9,16,9,8
25/03/08,3,10,7,-9999,-9999,7,7,23,10,4
25/03/08,4,10,15,-9999,-9999,11,11,21,9,10
25/03/08,5,12,33,-9999,-9999,15,10,7,13,10
25/03/08,6,15,13,-9999,-9999,12,15,20,18,14
25/03/08,7,20,19,13,-9999,23,17,31,28,19
25/03/08,8,26,36,20,-9999,-9999,23,50,27,27
25/03/08,9,30,46,22,-9999,-9999,30,163,32,18
25/03/08,10,42,46,27,-9999,33,14,194,27,96
25/03/08,11,-9999,39,32,-9999,37,17,180,29,72
25/03/08,12,31,39,29,-9999,26,19,-9999,27,10
25/03/08,13,17,33,17,-9999,6,15,214,15,19
25/03/08,14,27,-9999,20,-9999,21,11,81,17,32
25/03/08,15,27,-9999,30,-9999,20,12,31,21,11
25/03/08,16,22,22,28,-9999,17,16,39,21,98
25/03/08,17,21,24,24,-9999,23,21,48,24,18
25/03/08,18,25,31,24,-9999,19,31,43,26,38
25/03/08,19,46,34,-9999,-9999,41,27,132,32,60
25/03/08,20,45,34,-9999,-9999,47,43,108,33,62
25/03/08,21,33,29,22,-9999,29,30,89,18,39
25/03/08,22,30,28,19,-9999,17,20,53,24,30
25/03/08,23,26,26,21,-9999,22,25,55,29,28
25/03/08,24,26,24,22,-9999,19,18,59,25,32
26/03/08,1,-9999,23,21,-9999,23,16,60,26,37
26/03/08,2,-9999,22,19,-9999,28,27,41,27,30
26/03/08,3,-9999,30,-9999,-9999,30,21,54,22,25
26/03/08,4,30,35,-9999,-9999,25,26,35,28,34
26/03/08,5,30,33,-9999,-9999,22,25,33,28,34
26/03/08,6,36,27,23,-9999,40,37,46,30,43
26/03/08,7,43,28,28,-9999,33,41,54,35,75
26/03/08,8,49,33,40,-9999,34,53,90,40,63
26/03/08,9,52,40,38,-9999,31,48,108,30,35
26/03/08,10,55,47,35,-9999,50,44,78,37,34
26/03/08,11,49,44,33,-9999,53,48,102,43,22
26/03/08,12,29,26,26,-9999,17,33,46,28,19
26/03/08,13,35,17,31,-9999,14,14,27,36,20
26/03/08,14,-9999,-9999,32,-9999,18,18,18,26,9
26/03/08,15,-9999,-9999,27,-9999,23,19,27,17,14
26/03/08,16,-9999,-9999,26,-9999,35,18,22,26,17
26/03/08,17,30,-9999,29,-9999,31,-9999,40,33,19
26/03/08,18,29,-9999,29,-9999,23,41,37,29,17
26/03/08,19,36,37,26,-9999,21,33,32,39,25
26/03/08,20,39,24,17,-9999,26,45,49,33,23
26/03/08,21,27,25,15,-9999,19,22,51,22,23
26/03/08,22,24,23,13,-9999,10,21,51,18,25
26/03/08,23,25,22,19,-9999,13,16,-9999,22,25
26/03/08,24,27,24,17,-9999,12,-9999,58,20,21
27/03/08,1,-9999,23,16,-9999,15,19,50,22,20
27/03/08,2,-9999,26,16,-9999,25,26,47,27,15
27/03/08,3,-9999,24,15,-9999,21,26,31,27,23
27/03/08,4,30,18,18,-9999,19,29,34,26,28
27/03/08,5,34,16,19,-9999,32,26,-9999,32,38
27/03/08,6,37,32,23,-9999,25,32,27,41,35
27/03/08,7,43,44,26,-9999,27,37,58,52,55
27/03/08,8,37,55,26,-9999,34,43,43,60,33
27/03/08,9,44,73,31,-9999,30,50,30,43,38
27/03/08,10,43,50,46,-9999,51,36,49,27,28
27/03/08,11,34,40,42,-9999,48,25,39,31,19
27/03/08,12,26,31,22,-9999,14,25,31,29,16
27/03/08,13,31,30,24,-9999,28,16,35,20,32
27/03/08,14,36,36,29,-9999,36,20,38,24,16
27/03/08,15,32,37,31,-9999,37,19,28,23,14
27/03/08,16,27,61,34,-9999,37,20,33,28,20
27/03/08,17,26,58,31,-9999,26,24,32,26,28
27/03/08,18,35,60,31,-9999,30,37,44,39,41
27/03/08,19,38,52,34,-9999,27,44,63,40,39
27/03/08,20,35,45,32,-9999,40,45,73,49,35
27/03/08,21,34,50,27,-9999,28,47,53,31,27
27/03/08,22,40,47,32,-9999,36,42,62,31,38
27/03/08,23,38,47,35,-9999,35,40,63,41,37
27/03/08,24,33,38,32,-9999,30,32,50,43,-9999
28/03/08,1,29,33,26,-9999,48,38,58,31,39
28/03/08,2,25,34,19,-9999,40,42,62,31,31
28/03/08,3,27,40,29,-9999,29,33,49,32,37
28/03/08,4,29,38,30,-9999,23,36,47,39,35
28/03/08,5,31,31,30,-9999,32,44,40,36,38
28/03/08,6,35,34,33,-9999,39,45,56,44,40
28/03/08,7,40,45,38,-9999,44,48,57,52,56
28/03/08,8,48,62,39,-9999,56,45,82,56,45
28/03/08,9,68,76,40,-9999,63,55,78,51,35
28/03/08,10,58,66,43,-9999,59,44,62,48,22
28/03/08,11,28,56,37,-9999,43,32,60,59,23
28/03/08,12,27,59,33,-9999,7,28,41,24,14
28/03/08,13,34,51,37,-9999,34,33,47,30,19
28/03/08,14,33,48,36,-9999,38,25,53,32,19
28/03/08,15,26,50,27,-9999,32,27,48,27,18
28/03/08,16,27,43,28,-9999,30,26,51,34,18
28/03/08,17,38,42,29,-9999,18,21,63,29,17
28/03/08,18,31,47,19,-9999,27,49,53,34,46
28/03/08,19,22,33,13,-9999,28,36,61,30,56
28/03/08,20,29,34,25,-9999,24,44,65,32,52
28/03/08,21,24,32,23,-9999,24,27,72,34,53
28/03/08,22,24,27,20,-9999,16,23,53,26,30
28/03/08,23,29,24,28,-9999,19,24,37,27,31
28/03/08,24,27,22,26,-9999,26,34,39,26,31
29/03/08,1,26,28,23,-9999,30,55,46,28,22
29/03/08,2,25,34,23,-9999,33,67,53,32,11
29/03/08,3,32,38,25,-9999,38,52,61,39,36
29/03/08,4,39,28,28,-9999,46,51,57,37,39
29/03/08,5,35,31,29,-9999,42,59,50,37,40
29/03/08,6,35,35,28,-9999,42,48,61,42,43
29/03/08,7,41,40,29,-9999,45,48,79,44,42
29/03/08,8,52,41,36,-9999,41,64,82,46,39
29/03/08,9,50,49,53,-9999,-9999,80,66,31,35
29/03/08,10,51,55,57,-9999,-9999,55,29,40,32
29/03/08,11,45,47,48,-9999,-9999,52,43,36,19
29/03/08,12,38,36,42,-9999,-9999,56,40,36,25
29/03/08,13,34,38,27,-9999,-9999,33,28,34,29
29/03/08,14,30,41,24,-9999,-9999,34,42,34,13
29/03/08,15,30,-9999,26,-9999,-9999,25,87,42,12
29/03/08,16,34,33,26,-9999,26,40,67,37,16
29/03/08,17,34,40,24,-9999,18,43,89,42,29
29/03/08,18,35,48,-9999,-9999,25,-9999,80,40,45
29/03/08,19,31,43,29,-9999,38,56,73,48,53
