FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,NET,TLI,VIF,TAH,SUR,EAC,HAN,PLA,SAG,TAX,IZT
2/12/08,19,-9999,204,178,103,59,66,-9999,-9999,-9999,102,-9999,98,-9999,79,114,-9999,93
2/12/08,20,-9999,212,156,131,56,105,-9999,-9999,-9999,136,-9999,99,-9999,64,119,-9999,106
2/12/08,21,-9999,168,148,139,61,83,-9999,-9999,-9999,122,-9999,103,-9999,71,112,-9999,95
2/12/08,22,-9999,106,200,119,54,93,-9999,-9999,-9999,127,-9999,82,-9999,63,120,-9999,104
2/12/08,23,-9999,76,174,116,48,84,-9999,-9999,-9999,85,-9999,73,-9999,54,189,-9999,90
2/12/08,24,-9999,67,176,88,43,69,-9999,-9999,-9999,81,-9999,54,-9999,58,198,-9999,84
3/12/08,1,-9999,48,199,75,36,78,-9999,-9999,-9999,62,-9999,56,-9999,50,141,-9999,70
3/12/08,2,-9999,45,114,83,34,73,-9999,-9999,-9999,60,-9999,46,-9999,43,127,-9999,100
3/12/08,3,-9999,44,118,97,31,65,-9999,-9999,-9999,42,-9999,46,-9999,31,89,-9999,106
3/12/08,4,-9999,38,147,122,26,55,-9999,-9999,-9999,46,-9999,33,-9999,29,79,-9999,89
3/12/08,5,-9999,37,152,117,26,42,-9999,-9999,-9999,47,-9999,28,-9999,23,78,-9999,89
3/12/08,6,-9999,43,113,129,29,46,-9999,-9999,-9999,50,-9999,38,-9999,23,101,-9999,74
3/12/08,7,-9999,152,120,128,37,63,-9999,-9999,-9999,55,-9999,53,-9999,39,124,-9999,81
3/12/08,8,-9999,227,286,139,51,96,-9999,-9999,-9999,77,-9999,115,-9999,52,119,-9999,115
3/12/08,9,-9999,234,270,147,75,97,-9999,-9999,-9999,100,-9999,117,-9999,71,117,-9999,83
3/12/08,10,-9999,162,230,128,90,102,-9999,-9999,-9999,105,-9999,131,-9999,97,134,-9999,98
3/12/08,11,-9999,151,123,145,72,114,-9999,-9999,-9999,78,-9999,165,-9999,83,101,-9999,89
3/12/08,12,-9999,109,85,88,46,66,-9999,-9999,-9999,55,-9999,140,-9999,53,45,-9999,73
3/12/08,13,-9999,62,104,66,31,47,-9999,-9999,-9999,21,-9999,110,-9999,36,66,-9999,69
3/12/08,14,-9999,103,98,40,42,35,-9999,-9999,-9999,87,-9999,75,-9999,117,62,-9999,56
3/12/08,15,-9999,84,113,45,42,51,-9999,-9999,-9999,28,-9999,62,-9999,35,68,-9999,45
3/12/08,16,-9999,70,99,45,36,67,-9999,-9999,-9999,66,-9999,72,-9999,28,76,-9999,50
3/12/08,17,-9999,115,173,89,52,96,-9999,-9999,-9999,81,-9999,72,-9999,47,176,-9999,74
3/12/08,18,-9999,-9999,201,100,40,125,-9999,-9999,-9999,63,-9999,121,-9999,56,191,-9999,102
3/12/08,19,-9999,-9999,174,79,51,111,-9999,-9999,-9999,104,-9999,105,-9999,71,192,-9999,99
3/12/08,20,-9999,217,139,133,45,63,-9999,-9999,-9999,119,-9999,108,-9999,75,185,-9999,87
3/12/08,21,-9999,332,114,113,68,76,-9999,-9999,-9999,83,-9999,126,-9999,52,134,-9999,93
3/12/08,22,-9999,190,151,101,53,76,-9999,-9999,-9999,79,-9999,125,-9999,86,63,-9999,81
3/12/08,23,-9999,146,92,85,55,73,-9999,-9999,-9999,75,-9999,106,-9999,66,89,-9999,92
3/12/08,24,-9999,115,137,73,67,62,-9999,-9999,-9999,65,-9999,79,-9999,56,93,-9999,77
4/12/08,1,-9999,92,133,72,51,56,-9999,-9999,-9999,69,-9999,72,-9999,66,113,-9999,74
4/12/08,2,-9999,73,128,68,50,66,-9999,-9999,-9999,61,-9999,65,-9999,59,108,-9999,74
4/12/08,3,-9999,67,149,105,55,56,-9999,-9999,-9999,68,-9999,61,-9999,59,103,-9999,92
4/12/08,4,-9999,74,114,94,51,60,-9999,-9999,-9999,57,-9999,63,-9999,48,82,-9999,71
4/12/08,5,-9999,61,113,69,33,63,-9999,-9999,-9999,55,-9999,46,-9999,48,95,-9999,68
4/12/08,6,-9999,69,132,98,48,64,-9999,-9999,-9999,54,-9999,51,-9999,42,81,-9999,73
4/12/08,7,-9999,136,130,130,53,80,-9999,-9999,-9999,70,-9999,76,-9999,56,107,-9999,79
4/12/08,8,-9999,213,207,112,68,100,-9999,-9999,-9999,76,-9999,111,-9999,84,147,-9999,102
4/12/08,9,-9999,249,-9999,120,90,129,-9999,-9999,-9999,136,-9999,116,-9999,111,184,-9999,134
4/12/08,10,-9999,186,-9999,135,96,111,-9999,-9999,-9999,165,-9999,138,-9999,137,221,-9999,114
4/12/08,11,-9999,123,-9999,127,74,128,-9999,-9999,-9999,-9999,-9999,130,-9999,87,162,-9999,150
4/12/08,12,-9999,127,207,93,52,94,-9999,-9999,-9999,-9999,-9999,57,-9999,57,-9999,-9999,119
4/12/08,13,-9999,103,118,54,43,79,-9999,-9999,-9999,111,-9999,78,-9999,57,-9999,-9999,78
4/12/08,14,-9999,60,61,52,62,78,-9999,-9999,-9999,95,-9999,73,-9999,68,80,-9999,66
4/12/08,15,-9999,80,87,65,78,92,-9999,-9999,-9999,162,-9999,64,-9999,72,73,-9999,64
4/12/08,16,-9999,73,-9999,87,63,83,-9999,-9999,-9999,155,-9999,72,-9999,74,74,-9999,78
4/12/08,17,-9999,105,-9999,113,-9999,68,-9999,-9999,-9999,139,-9999,83,-9999,69,-9999,-9999,84
4/12/08,18,-9999,314,283,97,-9999,70,-9999,-9999,-9999,62,-9999,145,-9999,68,-9999,-9999,100
4/12/08,19,-9999,238,188,179,102,68,-9999,-9999,-9999,55,-9999,129,-9999,151,147,-9999,104
4/12/08,20,-9999,218,147,127,92,89,-9999,-9999,-9999,113,-9999,93,-9999,105,116,-9999,135
4/12/08,21,-9999,140,144,115,70,84,-9999,-9999,-9999,154,-9999,62,-9999,69,126,-9999,120
4/12/08,22,-9999,128,94,88,57,61,-9999,-9999,-9999,88,-9999,55,-9999,59,83,-9999,79
4/12/08,23,-9999,98,76,72,51,61,-9999,-9999,-9999,99,-9999,54,-9999,53,73,-9999,75
4/12/08,24,-9999,67,86,80,45,44,-9999,-9999,-9999,82,-9999,52,-9999,47,66,-9999,68
5/12/08,1,-9999,54,75,66,40,42,-9999,-9999,-9999,55,-9999,49,-9999,38,51,-9999,76
5/12/08,2,-9999,39,84,55,39,39,-9999,-9999,-9999,57,-9999,48,-9999,31,66,-9999,65
5/12/08,3,-9999,46,72,54,31,43,-9999,-9999,-9999,54,-9999,42,-9999,32,54,-9999,61
5/12/08,4,-9999,41,71,64,30,42,-9999,-9999,-9999,51,-9999,46,-9999,34,57,-9999,50
5/12/08,5,-9999,39,86,78,28,45,-9999,-9999,-9999,53,-9999,43,-9999,36,70,-9999,69
5/12/08,6,-9999,75,139,80,30,52,-9999,-9999,-9999,62,-9999,46,-9999,28,76,-9999,73
5/12/08,7,-9999,169,138,82,40,58,-9999,-9999,-9999,75,-9999,61,-9999,34,90,-9999,81
5/12/08,8,-9999,206,182,110,52,101,-9999,-9999,-9999,107,-9999,123,-9999,70,150,-9999,89
5/12/08,9,-9999,171,250,122,88,116,-9999,-9999,-9999,109,-9999,122,-9999,99,119,-9999,93
5/12/08,10,-9999,151,256,108,124,112,-9999,-9999,-9999,99,-9999,121,-9999,-9999,142,-9999,91
5/12/08,11,-9999,217,-9999,100,92,122,-9999,-9999,-9999,102,-9999,136,-9999,-9999,128,-9999,110
5/12/08,12,-9999,183,-9999,97,57,131,-9999,-9999,-9999,100,-9999,102,-9999,-9999,99,-9999,109
5/12/08,13,-9999,84,-9999,60,51,74,-9999,-9999,-9999,111,-9999,125,-9999,84,33,-9999,64
5/12/08,14,-9999,79,-9999,16,-9999,26,-9999,-9999,-9999,85,-9999,66,-9999,54,21,-9999,50
5/12/08,15,-9999,54,66,12,-9999,24,-9999,-9999,-9999,98,-9999,34,-9999,31,32,-9999,33
5/12/08,16,-9999,73,52,30,-9999,17,-9999,-9999,-9999,75,-9999,43,-9999,37,26,-9999,31
5/12/08,17,-9999,193,144,42,54,61,-9999,-9999,-9999,142,-9999,57,-9999,48,41,-9999,43
5/12/08,18,-9999,248,214,88,95,102,-9999,-9999,-9999,87,-9999,121,-9999,48,70,-9999,49
5/12/08,19,-9999,351,192,100,83,96,-9999,-9999,-9999,62,-9999,137,-9999,92,174,-9999,97
5/12/08,20,-9999,344,175,109,86,75,-9999,-9999,-9999,56,-9999,148,-9999,98,144,-9999,81
5/12/08,21,-9999,234,138,114,96,85,-9999,-9999,-9999,93,-9999,103,-9999,94,91,-9999,71
5/12/08,22,-9999,155,172,140,95,79,-9999,-9999,-9999,80,-9999,76,-9999,77,83,-9999,100
5/12/08,23,-9999,102,140,115,83,96,-9999,-9999,-9999,98,-9999,73,-9999,66,98,-9999,101
5/12/08,24,-9999,94,122,94,74,92,-9999,-9999,-9999,78,-9999,69,-9999,63,97,-9999,81
6/12/08,1,-9999,78,144,-9999,60,79,-9999,-9999,-9999,87,-9999,58,-9999,53,67,-9999,89
6/12/08,2,-9999,75,108,88,49,84,-9999,-9999,-9999,67,-9999,46,-9999,50,61,-9999,110
6/12/08,3,-9999,42,98,88,33,65,-9999,-9999,-9999,59,-9999,41,-9999,48,58,-9999,100
6/12/08,4,-9999,59,90,84,27,60,-9999,-9999,-9999,53,-9999,37,-9999,45,66,-9999,100
6/12/08,5,-9999,51,101,68,33,60,-9999,-9999,-9999,52,-9999,35,-9999,41,69,-9999,76
6/12/08,6,-9999,53,97,75,28,61,-9999,-9999,-9999,50,-9999,41,-9999,41,66,-9999,71
6/12/08,7,-9999,67,113,86,40,61,-9999,-9999,-9999,48,-9999,47,-9999,48,94,-9999,71
6/12/08,8,-9999,101,196,99,73,84,-9999,-9999,-9999,73,-9999,76,-9999,56,110,-9999,92
6/12/08,9,-9999,112,202,106,58,83,-9999,-9999,-9999,97,-9999,103,-9999,69,125,-9999,94
6/12/08,10,-9999,125,161,132,80,93,-9999,-9999,-9999,92,-9999,121,-9999,83,113,-9999,102
6/12/08,11,-9999,158,141,134,79,96,-9999,-9999,-9999,96,-9999,126,-9999,84,121,-9999,99
6/12/08,12,-9999,117,141,90,53,63,-9999,-9999,-9999,61,-9999,63,-9999,60,94,-9999,87
6/12/08,13,-9999,58,127,74,55,67,-9999,-9999,-9999,70,-9999,57,-9999,58,66,-9999,76
6/12/08,14,-9999,110,137,99,57,45,-9999,-9999,-9999,76,-9999,66,-9999,69,76,-9999,63
6/12/08,15,-9999,119,-9999,120,73,65,-9999,-9999,-9999,61,-9999,54,-9999,61,71,-9999,88
6/12/08,16,-9999,190,-9999,111,57,87,-9999,-9999,-9999,71,-9999,100,-9999,49,81,-9999,99
6/12/08,17,-9999,156,119,71,62,71,-9999,-9999,-9999,96,-9999,79,-9999,66,91,-9999,100
6/12/08,18,-9999,134,109,98,71,60,-9999,-9999,-9999,91,-9999,82,-9999,83,98,-9999,93
6/12/08,19,-9999,132,115,92,91,74,-9999,-9999,-9999,126,-9999,91,-9999,82,106,-9999,95
6/12/08,20,-9999,166,122,97,86,87,-9999,-9999,-9999,93,-9999,95,-9999,82,128,-9999,84
6/12/08,21,-9999,166,80,71,83,63,-9999,-9999,-9999,102,-9999,92,-9999,77,83,-9999,84
6/12/08,22,-9999,123,80,70,72,51,-9999,-9999,-9999,81,-9999,89,-9999,43,70,-9999,72
6/12/08,23,-9999,102,79,80,51,48,-9999,-9999,-9999,65,-9999,71,-9999,81,71,-9999,74
6/12/08,24,-9999,104,96,87,40,63,-9999,-9999,-9999,78,-9999,57,-9999,53,73,-9999,80
7/12/08,1,-9999,-9999,93,79,33,57,-9999,-9999,-9999,66,-9999,47,-9999,44,91,-9999,76
7/12/08,2,-9999,-9999,136,68,32,94,-9999,-9999,-9999,74,-9999,41,-9999,42,73,-9999,71
7/12/08,3,-9999,-9999,111,49,31,68,-9999,-9999,-9999,75,-9999,38,-9999,37,43,-9999,53
7/12/08,4,-9999,-9999,134,47,29,48,-9999,-9999,-9999,83,-9999,27,-9999,31,49,-9999,52
7/12/08,5,-9999,-9999,88,62,27,52,-9999,-9999,-9999,53,-9999,30,-9999,27,54,-9999,59
7/12/08,6,-9999,-9999,61,94,27,73,-9999,-9999,-9999,75,-9999,24,-9999,26,54,-9999,82
7/12/08,7,-9999,-9999,74,73,28,80,-9999,-9999,-9999,56,-9999,27,-9999,29,59,-9999,77
7/12/08,8,-9999,-9999,129,84,41,91,-9999,-9999,-9999,69,-9999,40,-9999,38,87,-9999,74
7/12/08,9,-9999,-9999,138,90,55,100,-9999,-9999,-9999,91,-9999,50,-9999,58,97,-9999,68
7/12/08,10,-9999,-9999,125,99,52,85,-9999,-9999,-9999,91,-9999,76,-9999,58,101,-9999,78
7/12/08,11,-9999,-9999,117,103,56,88,-9999,-9999,-9999,57,-9999,71,-9999,70,88,-9999,76
7/12/08,12,-9999,-9999,86,92,61,72,-9999,-9999,-9999,60,-9999,70,-9999,69,70,-9999,78
7/12/08,13,-9999,-9999,38,65,36,43,-9999,-9999,-9999,68,-9999,50,-9999,43,47,-9999,69
7/12/08,14,-9999,-9999,34,23,13,26,-9999,-9999,-9999,44,-9999,42,-9999,-9999,28,-9999,49
7/12/08,15,-9999,-9999,48,10,17,1,-9999,-9999,-9999,43,-9999,38,-9999,29,46,-9999,18
7/12/08,16,-9999,-9999,84,39,18,5,-9999,-9999,-9999,39,-9999,26,-9999,12,65,-9999,23
7/12/08,17,-9999,-9999,64,71,-9999,14,-9999,-9999,-9999,44,-9999,27,-9999,44,66,-9999,23
7/12/08,18,-9999,-9999,145,89,46,62,-9999,-9999,-9999,72,-9999,64,-9999,45,98,-9999,65
7/12/08,19,-9999,-9999,120,110,62,101,-9999,-9999,-9999,93,-9999,59,-9999,64,88,-9999,86
7/12/08,20,-9999,-9999,94,61,56,77,-9999,-9999,-9999,112,-9999,97,-9999,76,86,-9999,48
7/12/08,21,-9999,-9999,77,61,46,74,-9999,-9999,-9999,94,-9999,58,-9999,48,68,-9999,55
7/12/08,22,-9999,-9999,60,54,51,49,-9999,-9999,-9999,102,-9999,48,-9999,41,61,-9999,49
7/12/08,23,-9999,-9999,67,69,42,37,-9999,-9999,-9999,85,-9999,42,-9999,55,75,-9999,51
7/12/08,24,-9999,-9999,70,72,29,40,-9999,-9999,-9999,62,-9999,44,-9999,42,62,-9999,55
8/12/08,1,-9999,-9999,76,65,25,45,-9999,-9999,-9999,50,-9999,48,-9999,31,61,-9999,45
8/12/08,2,-9999,-9999,67,47,26,41,-9999,-9999,-9999,46,-9999,37,-9999,27,59,-9999,53
8/12/08,3,-9999,-9999,66,41,36,40,-9999,-9999,-9999,41,-9999,30,-9999,30,48,-9999,55
8/12/08,4,-9999,-9999,88,53,31,48,-9999,-9999,-9999,37,-9999,31,-9999,29,44,-9999,56
8/12/08,5,-9999,-9999,132,56,31,53,-9999,-9999,-9999,40,-9999,34,-9999,34,55,-9999,74
8/12/08,6,-9999,-9999,78,72,27,49,-9999,-9999,-9999,42,-9999,33,-9999,33,62,-9999,73
8/12/08,7,-9999,-9999,81,103,38,68,-9999,-9999,-9999,44,-9999,56,-9999,41,83,-9999,82
8/12/08,8,-9999,-9999,195,130,59,91,-9999,-9999,-9999,80,-9999,99,-9999,74,92,-9999,107
8/12/08,9,-9999,-9999,243,114,63,101,-9999,-9999,-9999,80,-9999,116,-9999,126,101,-9999,100
8/12/08,10,-9999,-9999,175,124,114,87,-9999,-9999,-9999,74,-9999,130,-9999,90,89,-9999,99
8/12/08,11,-9999,-9999,111,-9999,74,86,-9999,-9999,-9999,45,-9999,152,-9999,64,81,-9999,75
8/12/08,12,-9999,-9999,337,-9999,52,53,-9999,-9999,-9999,23,-9999,102,-9999,66,45,-9999,64
8/12/08,13,-9999,-9999,-9999,-9999,46,51,-9999,-9999,-9999,44,-9999,36,-9999,56,40,-9999,74
8/12/08,14,-9999,-9999,-9999,-9999,36,32,-9999,-9999,-9999,48,-9999,63,-9999,30,44,-9999,54
8/12/08,15,-9999,-9999,-9999,51,38,32,-9999,-9999,-9999,37,-9999,51,-9999,45,50,-9999,45
8/12/08,16,-9999,-9999,-9999,50,28,49,-9999,-9999,-9999,55,-9999,41,-9999,40,53,-9999,46
8/12/08,17,-9999,64,-9999,55,31,68,-9999,-9999,-9999,78,-9999,54,-9999,53,58,-9999,52
8/12/08,18,-9999,121,230,98,62,96,-9999,-9999,-9999,58,-9999,73,-9999,61,173,-9999,52
8/12/08,19,-9999,178,218,113,60,95,-9999,-9999,-9999,61,-9999,95,-9999,57,208,-9999,80
8/12/08,20,-9999,152,136,107,79,108,-9999,-9999,-9999,73,-9999,111,-9999,45,165,-9999,67
8/12/08,21,-9999,138,121,97,51,81,-9999,-9999,-9999,91,-9999,69,-9999,64,102,-9999,81
8/12/08,22,-9999,113,176,86,52,68,-9999,-9999,-9999,89,-9999,60,-9999,60,92,-9999,75
8/12/08,23,-9999,93,101,74,49,72,-9999,-9999,-9999,62,-9999,60,-9999,59,93,-9999,71
8/12/08,24,-9999,111,101,75,57,50,-9999,-9999,-9999,63,-9999,53,-9999,55,78,-9999,97
9/12/08,1,-9999,82,100,71,49,38,-9999,-9999,-9999,69,-9999,57,-9999,46,59,-9999,65
9/12/08,2,-9999,77,116,66,29,34,-9999,-9999,-9999,44,-9999,41,-9999,49,52,-9999,64
9/12/08,3,-9999,67,111,63,24,30,-9999,-9999,-9999,21,-9999,39,-9999,45,55,-9999,67
9/12/08,4,-9999,64,92,32,21,26,-9999,-9999,-9999,39,-9999,40,-9999,40,41,-9999,52
9/12/08,5,-9999,75,103,51,20,36,-9999,-9999,-9999,42,-9999,42,-9999,35,39,-9999,43
9/12/08,6,-9999,71,153,64,25,42,-9999,-9999,-9999,38,-9999,50,-9999,40,46,-9999,40
9/12/08,7,-9999,136,198,81,37,48,-9999,-9999,-9999,31,-9999,67,-9999,58,62,-9999,43
9/12/08,8,-9999,269,317,80,68,64,-9999,-9999,-9999,45,-9999,108,-9999,57,-9999,-9999,63
9/12/08,9,-9999,305,214,79,68,92,-9999,-9999,-9999,100,-9999,142,-9999,57,135,-9999,67
9/12/08,10,-9999,146,103,59,49,65,-9999,-9999,-9999,91,-9999,84,-9999,63,89,-9999,56
9/12/08,11,-9999,131,-9999,43,45,78,-9999,-9999,-9999,46,-9999,122,-9999,41,56,-9999,35
9/12/08,12,-9999,86,-9999,49,44,68,-9999,-9999,-9999,64,-9999,60,-9999,44,57,-9999,61
9/12/08,13,-9999,59,-9999,51,41,35,-9999,-9999,-9999,20,-9999,-9999,-9999,40,37,-9999,55
9/12/08,14,-9999,47,-9999,39,32,11,-9999,-9999,-9999,24,-9999,22,-9999,27,42,-9999,44
9/12/08,15,-9999,33,76,43,33,21,-9999,-9999,-9999,35,-9999,5,-9999,37,27,-9999,32
9/12/08,16,-9999,50,60,49,39,22,-9999,-9999,-9999,57,-9999,22,-9999,240,32,-9999,38
9/12/08,17,-9999,64,91,86,46,125,-9999,-9999,-9999,121,-9999,35,-9999,131,85,-9999,48
9/12/08,18,-9999,79,162,92,96,164,-9999,-9999,-9999,129,-9999,52,-9999,84,223,-9999,58
9/12/08,19,-9999,70,195,90,129,133,-9999,-9999,-9999,103,-9999,57,-9999,41,214,-9999,117
9/12/08,20,-9999,62,154,113,118,143,-9999,-9999,-9999,108,-9999,62,-9999,86,157,-9999,111
9/12/08,21,-9999,147,109,86,106,91,-9999,-9999,-9999,80,-9999,80,-9999,107,158,-9999,139
9/12/08,22,-9999,108,97,107,87,75,-9999,-9999,-9999,80,-9999,139,-9999,93,134,-9999,91
9/12/08,23,-9999,108,94,107,85,74,-9999,-9999,-9999,75,-9999,108,-9999,80,121,-9999,87
9/12/08,24,-9999,101,97,75,78,67,-9999,-9999,-9999,66,-9999,90,-9999,81,97,-9999,91
10/12/08,1,-9999,86,84,67,-9999,50,-9999,-9999,-9999,53,-9999,71,-9999,37,62,-9999,85
10/12/08,2,-9999,64,87,72,-9999,39,-9999,-9999,-9999,31,-9999,61,-9999,27,50,-9999,73
10/12/08,3,-9999,76,112,51,17,38,-9999,-9999,-9999,33,-9999,48,-9999,23,29,-9999,50
10/12/08,4,-9999,68,131,45,11,40,-9999,-9999,-9999,38,-9999,49,-9999,18,39,-9999,52
10/12/08,5,-9999,60,112,55,15,37,-9999,-9999,-9999,49,-9999,45,-9999,46,69,-9999,51
10/12/08,6,-9999,88,128,75,12,35,-9999,-9999,-9999,48,-9999,49,-9999,33,97,-9999,53
10/12/08,7,-9999,169,179,114,32,47,-9999,-9999,-9999,48,-9999,45,-9999,21,127,-9999,68
10/12/08,8,-9999,187,232,113,57,102,-9999,-9999,-9999,68,-9999,103,-9999,62,141,-9999,108
10/12/08,9,-9999,197,224,123,67,108,-9999,-9999,-9999,69,-9999,114,-9999,87,94,-9999,79
10/12/08,10,-9999,163,177,122,87,99,-9999,-9999,-9999,120,-9999,146,-9999,106,103,-9999,114
10/12/08,11,-9999,165,137,108,54,105,-9999,-9999,-9999,108,-9999,133,-9999,-9999,-9999,-9999,100
10/12/08,12,-9999,186,135,100,71,76,-9999,-9999,-9999,131,-9999,136,-9999,-9999,-9999,-9999,100
10/12/08,13,-9999,125,118,74,77,116,-9999,-9999,-9999,85,-9999,151,-9999,-9999,-9999,-9999,85
10/12/08,14,-9999,98,-9999,92,74,132,-9999,-9999,-9999,126,-9999,58,-9999,-9999,159,-9999,67
10/12/08,15,-9999,98,217,195,52,87,-9999,-9999,-9999,136,-9999,44,-9999,97,203,-9999,69
10/12/08,16,-9999,65,263,116,74,110,-9999,-9999,-9999,97,-9999,70,-9999,142,297,-9999,88
10/12/08,17,-9999,72,241,95,53,203,-9999,-9999,-9999,145,-9999,-9999,-9999,143,364,-9999,65
10/12/08,18,-9999,-9999,158,45,68,72,-9999,-9999,-9999,159,-9999,37,-9999,54,223,-9999,51
10/12/08,19,-9999,84,182,62,46,35,-9999,-9999,-9999,91,-9999,65,-9999,33,181,-9999,39
10/12/08,20,-9999,98,141,93,56,92,-9999,-9999,-9999,78,-9999,55,-9999,45,95,-9999,30
10/12/08,21,-9999,85,162,134,47,77,-9999,-9999,-9999,-9999,-9999,75,-9999,53,78,-9999,77
10/12/08,22,-9999,118,168,140,30,78,-9999,-9999,-9999,-9999,-9999,48,-9999,53,113,-9999,114
10/12/08,23,-9999,40,199,132,18,75,-9999,-9999,-9999,68,-9999,32,-9999,39,148,-9999,95
10/12/08,24,-9999,41,187,89,9,75,-9999,-9999,-9999,67,-9999,34,-9999,37,175,-9999,84
11/12/08,1,-9999,63,147,102,11,65,-9999,-9999,-9999,69,-9999,27,-9999,37,150,-9999,87
11/12/08,2,-9999,118,173,80,17,58,-9999,-9999,-9999,64,-9999,20,-9999,19,111,-9999,76
11/12/08,3,-9999,59,142,95,17,60,-9999,-9999,-9999,57,-9999,25,-9999,23,111,-9999,119
11/12/08,4,-9999,40,111,109,22,71,-9999,-9999,-9999,51,-9999,28,-9999,27,105,-9999,118
11/12/08,5,-9999,127,112,111,22,79,-9999,-9999,-9999,56,-9999,21,-9999,32,102,-9999,119
11/12/08,6,-9999,83,116,115,31,89,-9999,-9999,-9999,63,-9999,31,-9999,32,111,-9999,108
11/12/08,7,-9999,169,136,128,55,89,-9999,-9999,-9999,78,-9999,60,-9999,55,118,-9999,108
11/12/08,8,-9999,146,229,135,64,105,-9999,-9999,-9999,94,-9999,108,-9999,70,147,-9999,110
11/12/08,9,-9999,206,245,148,85,124,-9999,-9999,-9999,131,-9999,110,-9999,93,195,-9999,108
11/12/08,10,-9999,226,245,143,117,202,-9999,-9999,-9999,100,-9999,110,-9999,137,146,-9999,124
11/12/08,11,-9999,-9999,192,136,122,136,-9999,-9999,-9999,105,-9999,120,-9999,144,123,-9999,125
11/12/08,12,-9999,-9999,193,127,107,124,-9999,-9999,-9999,-9999,-9999,160,-9999,127,122,-9999,115
11/12/08,13,-9999,200,159,116,103,102,-9999,-9999,-9999,-9999,-9999,124,-9999,128,113,-9999,110
11/12/08,14,-9999,189,184,95,96,82,-9999,-9999,-9999,91,-9999,-9999,-9999,116,122,-9999,107
11/12/08,15,-9999,199,205,100,101,26,-9999,-9999,-9999,123,-9999,-9999,-9999,101,92,-9999,109
11/12/08,16,-9999,218,140,138,89,70,-9999,-9999,-9999,99,-9999,149,-9999,88,69,-9999,105
11/12/08,17,-9999,161,150,85,100,87,-9999,-9999,-9999,102,-9999,153,-9999,102,77,-9999,129
11/12/08,18,-9999,196,158,93,121,56,-9999,-9999,-9999,116,-9999,137,-9999,104,73,-9999,102
11/12/08,19,-9999,223,152,86,100,63,-9999,-9999,-9999,107,-9999,127,-9999,108,106,-9999,86
11/12/08,20,-9999,192,140,104,120,102,-9999,-9999,-9999,129,-9999,89,-9999,94,124,-9999,89
11/12/08,21,-9999,169,207,101,83,76,-9999,-9999,-9999,109,-9999,68,-9999,77,-9999,-9999,88
11/12/08,22,-9999,151,141,97,83,96,-9999,-9999,-9999,119,-9999,65,-9999,64,-9999,-9999,91
11/12/08,23,-9999,127,101,102,78,95,-9999,-9999,-9999,125,-9999,71,-9999,66,80,-9999,91
11/12/08,24,-9999,82,168,80,56,118,-9999,-9999,-9999,84,-9999,66,-9999,76,113,-9999,77
12/12/08,1,-9999,84,161,86,40,112,-9999,-9999,-9999,128,-9999,58,-9999,63,127,-9999,74
12/12/08,2,-9999,82,161,104,34,97,-9999,-9999,-9999,110,-9999,59,-9999,49,126,-9999,87
12/12/08,3,-9999,60,134,80,36,110,-9999,-9999,-9999,83,-9999,62,-9999,43,103,-9999,89
12/12/08,4,-9999,38,148,111,41,107,-9999,-9999,-9999,95,-9999,47,-9999,40,44,-9999,99
12/12/08,5,-9999,54,97,114,38,67,-9999,-9999,-9999,96,-9999,40,-9999,45,66,-9999,105
12/12/08,6,-9999,83,92,101,38,49,-9999,-9999,-9999,81,-9999,40,-9999,47,62,-9999,93
12/12/08,7,-9999,127,90,80,47,59,-9999,-9999,-9999,80,-9999,56,-9999,53,67,-9999,85
12/12/08,8,-9999,138,147,90,77,71,-9999,-9999,-9999,136,-9999,86,-9999,69,96,-9999,81
12/12/08,9,-9999,188,-9999,96,72,-9999,-9999,-9999,-9999,158,-9999,90,-9999,93,119,-9999,76
12/12/08,10,-9999,106,172,111,82,-9999,-9999,-9999,-9999,111,-9999,99,-9999,97,110,-9999,92
12/12/08,11,-9999,132,159,106,87,-9999,-9999,-9999,-9999,95,-9999,98,-9999,90,95,-9999,95
12/12/08,12,-9999,158,124,93,86,89,-9999,-9999,-9999,90,-9999,86,-9999,109,87,-9999,103
12/12/08,13,-9999,-9999,129,75,88,112,-9999,-9999,-9999,90,-9999,76,-9999,103,74,-9999,92
12/12/08,14,-9999,190,121,65,94,82,-9999,-9999,-9999,106,-9999,129,-9999,95,88,-9999,81
12/12/08,15,-9999,144,132,49,81,64,-9999,-9999,-9999,107,-9999,80,-9999,71,68,-9999,65
12/12/08,16,-9999,128,-9999,57,47,47,-9999,-9999,-9999,90,-9999,57,-9999,70,83,-9999,57
12/12/08,17,-9999,138,144,56,56,44,-9999,-9999,-9999,100,-9999,85,-9999,95,87,-9999,47
12/12/08,18,-9999,129,117,110,80,103,-9999,-9999,-9999,98,-9999,84,-9999,78,81,-9999,54
12/12/08,19,-9999,130,146,96,76,97,-9999,-9999,-9999,130,-9999,80,-9999,75,139,-9999,112
12/12/08,20,-9999,122,137,91,77,89,-9999,-9999,-9999,115,-9999,73,-9999,67,92,-9999,100
12/12/08,21,-9999,108,99,77,83,71,-9999,-9999,-9999,86,-9999,63,-9999,64,70,-9999,77
12/12/08,22,-9999,103,106,73,80,55,-9999,-9999,-9999,96,-9999,70,-9999,73,71,-9999,57
