FECHA,HORA,VAL,SUR,TAC,EAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,NET,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,BJU,TAX,ACO,IZT,CHO
15/02/08,8,0.012,0.007,0.009,0.014,-9.999,0.011,0.010,0.006,0.008,0.015,0.015,0.009,0.006,0.008,-9.999,0.005,-9.999,0.010,0.004,0.002,0.000,0.012,0.007,-9.999,-9.999,-9.999,0.002,0.005,0.009
15/02/08,9,0.016,0.007,0.009,0.014,-9.999,0.012,0.008,0.008,0.008,0.015,0.018,0.008,0.010,0.008,-9.999,0.005,-9.999,0.010,0.003,0.003,0.000,0.015,0.008,-9.999,-9.999,-9.999,0.002,0.006,0.013
15/02/08,10,0.008,0.006,0.011,0.011,-9.999,0.015,0.008,0.007,0.006,0.027,0.016,0.009,0.006,-9.999,-9.999,0.004,-9.999,0.009,0.002,0.004,0.002,0.014,0.009,-9.999,-9.999,-9.999,0.003,0.006,0.007
15/02/08,11,0.008,0.007,0.010,0.009,-9.999,0.011,0.005,-9.999,0.005,0.009,0.011,0.007,0.003,0.008,-9.999,0.002,-9.999,0.008,-9.999,0.003,0.002,0.013,0.005,-9.999,-9.999,-9.999,0.002,0.005,0.006
15/02/08,12,0.004,0.007,0.008,0.009,-9.999,0.006,0.002,-9.999,0.003,0.007,0.007,0.005,0.003,0.005,-9.999,0.001,-9.999,0.005,-9.999,0.001,0.000,0.010,0.005,-9.999,-9.999,-9.999,0.002,0.002,0.003
15/02/08,13,0.003,0.005,0.007,0.006,-9.999,0.004,0.001,-9.999,0.001,0.005,0.006,0.004,0.005,0.003,-9.999,0.001,-9.999,0.003,-9.999,0.001,0.000,0.010,0.004,-9.999,-9.999,0.002,0.001,0.002,0.003
15/02/08,14,0.003,0.004,0.006,0.007,-9.999,0.002,0.000,-9.999,0.001,0.005,0.004,0.003,0.003,0.002,-9.999,0.001,-9.999,0.002,-9.999,0.001,0.000,0.010,0.004,-9.999,-9.999,0.001,0.001,0.001,0.003
15/02/08,15,-9.999,0.004,0.006,0.006,-9.999,0.002,0.000,-9.999,0.001,0.004,0.005,0.003,0.002,0.003,-9.999,0.001,-9.999,0.001,0.001,0.001,0.000,0.010,0.003,-9.999,-9.999,0.001,0.002,0.001,0.004
15/02/08,16,-9.999,0.004,0.006,0.006,-9.999,0.002,0.000,0.005,0.001,0.003,0.004,0.003,0.003,0.004,-9.999,0.001,-9.999,0.001,0.001,0.000,0.000,0.010,0.003,-9.999,-9.999,0.001,0.002,0.001,0.004
15/02/08,17,0.004,0.004,0.006,0.005,-9.999,0.002,0.001,0.000,0.001,0.004,0.004,0.003,0.002,0.004,-9.999,0.001,-9.999,0.001,0.001,0.000,0.000,0.010,0.003,-9.999,-9.999,0.002,0.002,0.001,0.004
15/02/08,18,0.005,0.004,0.006,0.005,-9.999,0.002,0.002,0.001,0.000,0.004,0.019,0.003,0.003,0.003,-9.999,0.001,-9.999,0.001,0.001,0.000,0.000,0.011,0.003,-9.999,-9.999,0.001,0.001,0.001,0.003
15/02/08,19,0.007,0.004,0.005,0.006,-9.999,0.002,0.002,0.001,0.001,0.005,0.005,0.003,0.002,0.002,-9.999,0.001,-9.999,0.001,0.002,0.000,0.000,0.011,0.002,-9.999,-9.999,0.000,0.001,0.001,0.004
15/02/08,20,0.008,0.004,0.006,0.007,-9.999,0.003,0.001,0.001,0.001,0.004,0.008,0.003,0.002,0.002,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,0.011,0.003,-9.999,-9.999,0.000,0.002,0.001,0.004
15/02/08,21,0.007,0.004,0.005,0.010,-9.999,0.003,0.001,0.002,0.001,0.006,0.006,0.004,0.003,0.002,-9.999,0.001,-9.999,0.001,0.001,0.001,0.000,0.011,0.002,-9.999,-9.999,0.001,0.002,0.001,0.004
15/02/08,22,0.006,0.005,0.005,0.011,-9.999,0.005,0.002,0.002,0.003,0.008,0.006,0.004,0.003,0.003,-9.999,0.002,-9.999,0.003,0.001,0.002,0.000,0.012,0.003,-9.999,-9.999,0.001,0.002,0.002,0.007
15/02/08,23,0.007,0.006,0.007,0.010,-9.999,0.006,0.005,0.004,0.003,0.005,0.009,0.004,0.004,0.003,-9.999,0.003,-9.999,0.006,0.000,0.002,0.000,0.011,0.002,-9.999,-9.999,0.003,0.002,0.002,0.009
15/02/08,24,0.007,0.007,0.006,0.008,-9.999,0.006,0.004,0.004,0.003,0.007,0.012,0.005,0.002,0.004,-9.999,0.003,-9.999,0.001,0.001,0.002,0.000,0.012,0.002,-9.999,-9.999,0.001,0.002,0.002,0.006
16/02/08,1,0.008,0.006,0.006,0.008,-9.999,0.006,0.005,0.007,0.003,0.007,0.012,0.005,0.002,0.006,-9.999,0.004,-9.999,0.002,0.001,0.001,0.000,0.013,0.003,-9.999,-9.999,0.001,0.002,0.002,0.004
16/02/08,2,0.007,0.006,0.006,0.008,-9.999,0.004,0.003,0.004,0.005,0.007,0.011,0.005,0.003,0.003,-9.999,0.004,-9.999,0.003,0.002,0.001,0.000,0.011,0.003,-9.999,-9.999,0.001,0.003,0.001,0.011
16/02/08,3,0.006,0.004,0.005,0.007,-9.999,0.006,0.002,0.003,0.005,0.007,0.010,0.004,0.003,0.002,-9.999,0.003,-9.999,0.003,0.002,0.001,0.000,0.010,0.003,-9.999,-9.999,0.000,0.001,0.001,0.005
16/02/08,4,0.006,0.004,0.006,0.007,-9.999,0.005,0.002,0.004,0.011,0.007,0.009,0.003,0.003,0.003,-9.999,0.003,-9.999,0.003,0.002,0.001,0.000,0.010,0.003,-9.999,-9.999,0.001,0.001,0.001,0.005
16/02/08,5,0.008,0.004,0.009,0.007,-9.999,0.004,0.005,0.004,0.004,0.006,0.008,0.004,0.004,0.003,-9.999,0.003,-9.999,0.005,0.002,0.000,0.000,0.011,0.005,-9.999,-9.999,0.002,0.001,0.001,0.007
16/02/08,6,0.008,0.005,0.011,0.008,-9.999,0.003,0.016,0.004,0.003,0.006,0.009,0.004,0.004,0.004,-9.999,0.003,-9.999,0.003,0.002,0.001,0.000,0.013,0.005,-9.999,-9.999,0.001,0.001,0.002,0.007
16/02/08,7,0.008,0.007,0.010,0.010,-9.999,0.010,0.010,0.006,0.004,0.008,0.010,0.006,0.004,0.006,-9.999,0.004,-9.999,0.004,0.002,0.001,0.000,0.017,0.005,-9.999,-9.999,0.001,0.002,0.003,0.005
16/02/08,8,0.014,0.008,0.011,0.011,-9.999,0.012,0.008,0.005,0.005,0.014,0.017,0.012,0.005,0.004,-9.999,0.005,-9.999,0.004,0.004,0.002,0.001,0.020,0.007,-9.999,-9.999,0.003,0.002,0.006,0.007
16/02/08,9,0.013,0.008,0.012,0.016,-9.999,0.015,0.011,0.009,0.008,0.016,0.023,0.014,0.004,0.008,-9.999,0.004,-9.999,0.006,0.004,0.005,0.002,0.020,0.006,-9.999,-9.999,0.004,0.003,0.010,0.007
16/02/08,10,0.010,0.007,0.014,0.016,-9.999,0.013,0.009,0.010,0.009,0.020,0.015,0.011,0.005,0.009,-9.999,0.002,-9.999,0.007,0.005,0.007,0.001,0.017,0.007,-9.999,-9.999,0.006,0.003,0.007,0.004
16/02/08,11,0.006,0.008,0.013,0.013,-9.999,0.011,0.006,0.005,0.006,0.013,0.012,0.009,0.006,0.007,-9.999,0.001,-9.999,0.005,0.004,0.005,0.000,-9.999,0.007,-9.999,-9.999,0.006,0.004,0.006,0.004
16/02/08,12,0.005,0.007,0.010,0.011,-9.999,0.007,0.004,0.003,0.004,0.009,0.009,0.006,0.006,0.003,-9.999,0.001,-9.999,0.004,0.007,0.005,0.000,-9.999,0.005,-9.999,-9.999,0.004,0.002,0.005,0.003
16/02/08,13,0.005,0.006,0.008,0.008,-9.999,0.004,0.002,0.001,0.002,0.005,0.005,0.005,0.004,0.003,-9.999,0.001,-9.999,0.003,0.005,0.003,0.000,-9.999,0.005,-9.999,-9.999,0.003,0.002,0.003,0.003
16/02/08,14,0.006,0.005,0.007,0.006,-9.999,0.003,0.001,0.000,0.001,0.005,0.005,0.004,0.003,0.003,-9.999,0.001,-9.999,0.001,0.002,0.002,0.000,-9.999,0.004,-9.999,-9.999,0.002,0.002,0.002,0.004
16/02/08,15,0.004,0.004,-9.999,-9.999,-9.999,0.003,0.001,0.000,-9.999,-9.999,0.005,-9.999,0.003,0.003,-9.999,0.001,-9.999,0.002,-9.999,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.002,0.001,0.004
16/02/08,16,0.004,0.004,0.005,0.005,-9.999,0.003,0.001,0.000,0.000,0.004,0.004,0.004,0.002,0.003,-9.999,0.001,-9.999,0.001,0.000,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.002,0.002,0.004
16/02/08,17,0.004,0.004,0.005,0.004,-9.999,0.003,0.001,0.001,0.000,0.003,0.004,0.004,0.002,0.003,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.001,0.002,0.002,0.004
16/02/08,18,0.005,0.003,0.005,0.005,-9.999,0.004,0.001,0.001,0.000,0.002,0.004,0.004,0.001,0.002,-9.999,0.001,-9.999,0.002,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.002,0.001,0.003
16/02/08,19,0.005,0.003,0.005,0.004,-9.999,0.002,0.000,0.001,0.000,0.002,0.005,0.005,0.001,0.002,-9.999,0.001,-9.999,0.003,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.002,0.000,0.003
16/02/08,20,0.005,0.004,0.004,0.006,-9.999,0.002,0.000,0.001,0.000,0.002,0.004,0.006,0.001,0.002,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.000,0.003
16/02/08,21,0.005,0.004,0.005,0.007,-9.999,0.004,0.000,0.002,0.001,0.002,0.005,0.004,0.002,0.002,-9.999,0.001,-9.999,0.000,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.002,0.001,0.000,0.003
16/02/08,22,0.006,0.004,0.006,0.010,-9.999,0.003,0.000,0.004,0.001,0.004,0.010,0.005,0.003,0.003,-9.999,0.004,-9.999,0.001,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.002,0.001,0.003
16/02/08,23,0.005,0.004,0.006,0.010,-9.999,0.004,0.002,0.003,0.001,0.005,0.008,0.005,0.002,0.006,-9.999,0.003,-9.999,0.001,0.000,0.002,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.002,0.003,0.003
16/02/08,24,0.007,0.005,0.007,0.009,-9.999,0.005,0.005,0.003,0.002,0.007,0.006,0.006,0.001,0.005,-9.999,0.002,-9.999,0.002,0.001,0.001,0.000,-9.999,0.004,-9.999,-9.999,0.000,0.003,0.001,0.003
17/02/08,1,0.008,0.006,0.005,0.007,-9.999,0.005,0.003,0.002,0.003,0.007,0.011,0.005,0.001,0.004,-9.999,0.002,-9.999,0.002,0.000,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.002,0.002,0.004
17/02/08,2,0.007,0.004,0.005,0.007,-9.999,0.004,0.003,0.003,0.002,0.005,0.010,0.005,0.002,0.003,-9.999,0.002,-9.999,0.001,0.000,0.002,0.000,-9.999,0.002,-9.999,-9.999,0.002,0.002,0.002,0.004
17/02/08,3,0.006,0.005,0.005,0.006,-9.999,0.006,0.003,0.005,0.001,0.004,0.008,0.005,0.001,0.003,-9.999,0.003,-9.999,0.001,0.000,0.001,0.000,-9.999,0.002,-9.999,-9.999,0.002,0.001,0.002,0.003
17/02/08,4,0.007,0.006,0.005,0.005,-9.999,0.007,0.003,0.004,0.001,0.003,0.008,0.005,0.001,0.002,-9.999,0.003,-9.999,0.001,0.000,0.001,0.000,-9.999,0.002,-9.999,-9.999,0.002,0.001,0.002,0.004
17/02/08,5,0.005,0.006,0.005,0.005,-9.999,0.006,0.002,0.003,0.001,0.004,0.006,0.007,0.001,0.002,-9.999,0.003,-9.999,0.001,0.001,0.001,0.000,-9.999,0.002,-9.999,-9.999,0.001,0.001,0.002,0.005
17/02/08,6,0.004,0.005,0.006,0.005,-9.999,0.006,0.003,0.003,0.001,0.004,0.007,0.007,0.001,0.002,-9.999,0.003,-9.999,0.006,0.000,0.001,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.002,0.005
17/02/08,7,0.006,0.005,0.007,0.005,-9.999,0.006,0.003,0.002,0.001,0.004,0.007,0.007,0.001,0.002,-9.999,0.003,-9.999,0.007,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.002,0.006
17/02/08,8,0.008,0.008,0.007,0.006,-9.999,0.006,0.005,0.003,0.002,0.005,0.005,0.007,0.002,0.004,-9.999,0.004,-9.999,0.006,0.000,0.001,0.000,-9.999,0.004,-9.999,-9.999,0.000,0.002,0.003,0.006
17/02/08,9,0.007,0.006,0.008,0.007,-9.999,0.009,0.005,0.004,0.003,0.006,0.008,0.006,-9.999,0.005,-9.999,0.003,-9.999,0.004,0.001,0.002,0.000,-9.999,0.005,-9.999,-9.999,0.000,0.002,0.001,0.008
17/02/08,10,0.003,0.005,0.009,0.009,-9.999,0.009,0.004,0.004,0.004,0.008,0.007,0.006,0.002,0.004,-9.999,0.002,-9.999,0.005,0.007,0.005,0.000,-9.999,0.004,-9.999,-9.999,0.003,-9.999,0.003,0.007
17/02/08,11,0.002,0.005,0.007,0.008,-9.999,0.006,0.003,0.002,0.003,0.005,0.006,0.007,0.002,0.003,-9.999,0.001,-9.999,0.003,0.003,0.002,0.000,-9.999,0.004,-9.999,-9.999,0.001,0.002,0.002,0.006
17/02/08,12,0.001,0.003,0.006,0.006,-9.999,0.003,0.001,0.000,0.002,0.004,0.003,0.005,0.002,0.003,-9.999,0.001,-9.999,0.000,0.001,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.001,0.001,0.004
17/02/08,13,0.001,0.003,0.006,0.006,-9.999,0.002,0.001,0.000,0.000,0.004,0.003,0.004,0.002,0.002,-9.999,0.001,-9.999,0.000,0.001,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.000,0.004
17/02/08,14,0.001,0.003,0.005,0.005,-9.999,0.001,0.000,0.000,0.000,0.003,0.003,0.003,0.002,0.002,-9.999,0.001,-9.999,0.001,0.001,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.000,0.003
17/02/08,15,0.002,0.003,0.005,0.005,-9.999,0.002,0.000,0.000,0.000,0.005,0.003,0.003,0.003,0.002,-9.999,0.001,-9.999,0.001,0.001,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,0.004
17/02/08,16,0.002,0.004,0.006,0.005,-9.999,0.001,0.001,0.000,0.000,0.004,0.003,0.003,0.002,0.002,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.004,-9.999,-9.999,0.000,0.002,0.001,0.003
17/02/08,17,0.003,0.004,0.006,0.005,-9.999,0.002,0.001,0.000,0.000,0.004,0.003,0.004,0.002,0.003,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.002,0.002,0.003
17/02/08,18,0.004,0.004,0.005,0.005,-9.999,0.002,0.001,0.000,0.000,0.003,0.003,0.003,0.002,0.003,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.001,0.002,0.001,0.003
17/02/08,19,0.005,0.004,0.005,0.005,-9.999,0.005,0.001,0.000,0.000,0.004,0.004,0.003,0.002,0.002,-9.999,0.001,-9.999,0.002,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.000,0.004
17/02/08,20,0.005,0.003,0.005,0.007,-9.999,0.005,0.000,0.001,0.000,0.004,0.004,0.003,0.002,0.002,-9.999,0.001,-9.999,0.001,0.001,0.001,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.002,0.000,0.004
17/02/08,21,0.005,0.004,0.005,0.008,-9.999,0.002,0.001,0.001,0.000,0.004,0.005,0.003,0.002,0.002,-9.999,0.001,-9.999,0.000,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.001,0.002,0.001,0.004
17/02/08,22,0.008,0.006,0.005,0.008,-9.999,0.003,0.002,0.003,0.001,0.008,0.008,0.004,0.002,0.003,-9.999,0.002,-9.999,0.005,0.000,0.001,0.000,-9.999,0.002,-9.999,-9.999,0.003,0.003,0.001,0.003
17/02/08,23,0.007,0.006,0.007,0.009,-9.999,0.006,0.005,0.004,0.003,0.007,0.008,0.005,0.002,0.003,-9.999,0.003,-9.999,0.001,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.002,0.002,0.002,0.004
17/02/08,24,0.005,0.007,0.007,0.008,-9.999,0.005,0.004,0.004,0.001,0.001,0.010,0.006,0.002,0.003,-9.999,0.003,-9.999,0.001,0.000,0.001,0.000,-9.999,0.004,-9.999,-9.999,0.001,0.002,0.002,0.003
18/02/08,1,0.005,0.007,0.005,0.006,-9.999,0.006,0.002,0.003,0.001,-9.999,0.007,0.005,0.003,0.002,-9.999,0.003,-9.999,0.001,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.002,0.005
18/02/08,2,0.004,0.005,0.006,0.005,-9.999,0.004,0.002,0.002,0.000,-9.999,0.005,0.005,0.003,0.003,-9.999,0.002,-9.999,0.002,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.002,0.006
18/02/08,3,0.004,0.004,0.005,0.005,-9.999,0.004,0.002,0.001,0.000,-9.999,0.004,0.005,0.002,0.002,-9.999,0.002,-9.999,0.001,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,0.005
18/02/08,4,0.002,0.004,0.006,0.005,-9.999,0.003,0.002,0.001,0.000,-9.999,0.004,0.004,0.006,0.002,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,0.005
18/02/08,5,0.002,0.004,0.005,0.005,-9.999,0.003,0.001,0.001,0.000,-9.999,0.005,0.004,0.005,0.002,-9.999,0.001,-9.999,0.003,0.000,0.000,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,0.006
18/02/08,6,0.005,0.005,0.006,0.005,-9.999,0.004,0.003,0.004,0.000,-9.999,0.006,0.005,0.004,0.004,-9.999,0.002,-9.999,0.001,0.000,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.001,0.001,0.002,0.006
18/02/08,7,0.010,0.006,0.008,0.010,-9.999,0.018,0.006,0.008,0.001,0.009,0.010,0.007,0.005,0.005,-9.999,0.004,-9.999,0.002,0.001,0.005,0.000,-9.999,0.005,-9.999,-9.999,0.001,0.001,0.004,0.008
18/02/08,8,0.011,0.011,0.008,0.018,-9.999,0.017,0.011,0.010,0.006,0.011,0.034,0.013,0.007,0.008,-9.999,0.007,-9.999,0.005,0.003,0.003,0.001,-9.999,0.009,-9.999,-9.999,0.003,0.002,0.007,0.010
18/02/08,9,0.015,0.011,0.010,0.013,-9.999,0.017,0.010,0.010,0.009,0.018,0.034,0.015,0.008,0.012,-9.999,0.006,-9.999,0.005,0.004,0.004,0.003,-9.999,0.009,-9.999,-9.999,0.006,0.002,0.013,0.007
18/02/08,10,0.008,0.008,0.013,0.010,-9.999,0.013,0.008,0.007,0.006,0.018,0.031,0.010,0.008,0.008,-9.999,0.002,-9.999,0.004,0.006,0.003,0.003,-9.999,0.009,-9.999,-9.999,0.005,0.002,0.011,0.008
18/02/08,11,0.005,0.008,0.012,0.009,-9.999,0.010,0.004,0.004,0.004,0.008,0.015,0.007,0.007,0.006,-9.999,0.002,-9.999,0.004,0.008,0.003,0.004,-9.999,0.010,-9.999,-9.999,0.005,0.003,0.006,0.006
18/02/08,12,0.006,0.009,0.010,0.009,-9.999,0.007,0.004,0.002,0.004,0.007,-9.999,0.007,0.007,0.006,-9.999,0.002,-9.999,0.005,0.005,0.002,0.002,-9.999,0.008,-9.999,-9.999,0.005,0.002,0.007,0.005
18/02/08,13,0.003,0.007,0.009,0.010,-9.999,0.004,0.002,0.001,0.003,0.007,-9.999,0.005,0.005,0.006,-9.999,0.001,-9.999,0.004,0.004,0.002,0.000,-9.999,0.006,-9.999,-9.999,0.003,0.001,0.004,0.003
18/02/08,14,0.003,0.005,0.008,0.009,-9.999,0.003,0.002,0.001,0.002,0.006,-9.999,0.005,0.004,0.005,-9.999,0.001,-9.999,0.003,0.003,0.001,0.000,-9.999,0.005,-9.999,-9.999,0.002,0.001,0.003,0.003
18/02/08,15,0.003,-9.999,0.007,0.008,-9.999,-9.999,0.001,0.000,0.001,0.005,-9.999,0.004,0.003,0.003,-9.999,0.001,-9.999,0.002,0.002,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,0.004
18/02/08,16,0.004,0.004,0.006,0.006,-9.999,-9.999,0.001,0.000,0.000,0.004,-9.999,0.003,0.002,0.007,-9.999,0.001,-9.999,0.001,0.001,0.001,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,-9.999
18/02/08,17,0.004,0.004,0.006,-9.999,-9.999,0.003,0.001,0.000,0.000,0.004,0.008,0.003,0.002,0.011,-9.999,0.001,-9.999,0.001,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.001,-9.999
18/02/08,18,0.005,0.003,0.005,0.005,-9.999,0.003,0.001,0.000,0.000,0.003,0.009,0.003,0.002,0.007,-9.999,0.001,-9.999,0.000,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.001,0.004
18/02/08,19,0.007,0.003,0.005,0.005,-9.999,0.003,0.001,0.000,0.001,0.003,0.009,0.003,0.002,0.002,-9.999,0.001,-9.999,0.000,0.000,0.000,0.000,-9.999,0.002,-9.999,-9.999,0.000,0.001,0.001,0.004
18/02/08,20,0.007,0.003,0.007,0.022,-9.999,0.003,0.001,0.001,0.003,0.009,0.006,0.003,0.001,0.003,-9.999,0.001,-9.999,0.004,0.032,-9.999,0.000,-9.999,0.003,-9.999,-9.999,0.000,0.001,0.001,0.004
18/02/08,21,0.006,0.005,0.008,0.078,-9.999,0.003,0.003,0.002,0.002,0.006,0.007,0.005,0.018,0.002,-9.999,0.002,-9.999,0.001,0.019,0.001,0.000,-9.999,0.020,-9.999,-9.999,0.002,0.001,0.001,0.006
18/02/08,22,0.005,0.021,0.007,0.026,-9.999,0.003,0.002,0.002,0.002,0.007,0.007,0.005,0.034,0.004,-9.999,0.002,-9.999,0.001,0.008,0.000,0.000,-9.999,0.029,-9.999,-9.999,0.006,0.001,0.002,0.006
18/02/08,23,0.004,0.022,0.009,0.079,-9.999,0.003,0.002,0.001,0.002,0.009,0.008,0.004,0.022,0.006,-9.999,0.002,-9.999,0.003,0.097,0.003,0.002,-9.999,0.022,-9.999,-9.999,0.008,0.001,0.002,0.004
18/02/08,24,0.007,0.039,0.079,0.193,-9.999,0.003,0.002,0.001,0.039,0.048,0.008,0.006,0.030,0.003,-9.999,0.002,-9.999,0.023,0.150,0.035,0.005,-9.999,0.056,-9.999,-9.999,0.016,0.001,0.006,0.004
19/02/08,1,0.025,0.062,0.111,0.155,-9.999,0.003,0.009,0.006,0.082,0.114,0.006,0.028,0.055,0.004,-9.999,0.001,-9.999,0.051,0.045,0.066,0.006,-9.999,0.118,-9.999,-9.999,0.036,-9.999,0.037,0.005
19/02/08,2,0.053,0.049,0.069,0.086,-9.999,0.005,0.040,0.019,0.034,0.055,0.007,0.078,0.042,0.007,-9.999,0.001,-9.999,0.080,0.039,0.140,0.001,-9.999,0.081,-9.999,-9.999,0.020,-9.999,0.063,0.005
19/02/08,3,0.067,0.013,0.062,0.037,-9.999,0.018,0.045,0.047,0.032,0.032,0.015,0.035,0.045,0.010,-9.999,0.001,-9.999,0.052,0.021,0.145,0.001,-9.999,0.047,-9.999,-9.999,0.011,0.002,0.018,0.006
19/02/08,4,0.050,0.016,0.033,0.025,-9.999,0.028,0.027,0.065,0.020,0.028,0.016,0.038,0.012,0.010,-9.999,0.001,-9.999,0.040,0.019,0.117,0.001,-9.999,0.019,-9.999,-9.999,0.010,0.002,0.035,0.005
19/02/08,5,0.029,0.014,0.019,0.020,-9.999,0.033,0.023,0.027,0.019,0.029,0.025,0.037,0.008,0.006,-9.999,0.001,-9.999,0.064,0.010,0.018,0.000,-9.999,0.014,-9.999,-9.999,0.015,0.001,0.050,0.007
19/02/08,6,0.034,0.013,0.024,0.015,-9.999,0.032,0.017,0.010,0.013,0.030,0.019,0.021,0.006,0.007,-9.999,0.001,-9.999,0.077,0.008,0.006,0.000,-9.999,0.010,-9.999,-9.999,0.025,0.000,0.040,0.005
19/02/08,7,0.048,0.008,0.024,0.014,-9.999,0.028,0.014,0.023,0.013,0.039,0.015,0.023,0.006,0.009,-9.999,0.002,-9.999,0.061,0.019,0.008,0.000,-9.999,0.021,-9.999,-9.999,0.028,0.000,0.027,0.006
19/02/08,8,0.045,0.010,0.029,0.020,-9.999,0.025,0.021,0.020,0.019,0.040,0.019,0.029,0.008,0.010,-9.999,0.002,-9.999,0.042,0.027,0.029,0.001,-9.999,0.029,-9.999,-9.999,0.021,0.001,0.028,0.009
19/02/08,9,0.045,0.021,0.039,0.034,-9.999,0.037,0.030,0.035,0.029,0.043,0.046,0.041,0.016,0.014,-9.999,0.002,-9.999,0.043,0.023,0.032,0.001,-9.999,0.025,-9.999,-9.999,0.017,0.001,0.037,0.011
19/02/08,10,0.039,0.021,0.038,0.039,-9.999,0.035,0.036,0.031,0.027,0.050,0.048,0.039,0.017,0.018,-9.999,0.002,-9.999,0.038,0.030,0.036,0.005,-9.999,0.027,-9.999,-9.999,0.022,0.002,0.039,0.008
19/02/08,11,0.026,0.021,0.032,-9.999,-9.999,0.023,0.026,0.025,0.023,0.037,0.033,-9.999,0.020,0.015,-9.999,0.002,-9.999,0.031,0.031,0.026,0.003,-9.999,0.026,-9.999,-9.999,0.019,0.011,0.028,0.007
19/02/08,12,0.013,0.017,0.021,-9.999,-9.999,0.013,0.014,0.014,0.011,0.019,0.020,-9.999,-9.999,0.012,-9.999,0.001,-9.999,0.027,0.026,0.016,0.002,-9.999,0.021,-9.999,-9.999,0.011,0.008,0.015,0.004
19/02/08,13,0.005,0.008,0.011,-9.999,-9.999,0.005,0.005,0.005,0.004,0.008,0.010,-9.999,-9.999,0.008,-9.999,0.001,-9.999,0.015,0.013,0.006,0.000,-9.999,0.009,-9.999,-9.999,0.006,0.003,0.006,0.003
19/02/08,14,0.004,0.006,0.009,-9.999,-9.999,0.003,0.003,0.001,0.003,0.008,0.006,-9.999,-9.999,0.004,-9.999,0.001,-9.999,0.007,0.006,0.002,0.000,-9.999,0.006,-9.999,-9.999,0.002,0.003,0.003,0.004
19/02/08,15,0.004,0.005,0.008,-9.999,-9.999,0.003,0.003,0.001,0.002,0.008,0.006,-9.999,-9.999,0.003,-9.999,0.001,-9.999,0.006,0.005,0.002,0.000,-9.999,0.005,-9.999,-9.999,0.001,0.001,0.002,0.003
19/02/08,16,-9.999,0.005,0.008,0.005,-9.999,0.003,0.003,0.001,0.002,0.008,0.006,0.004,0.004,0.003,-9.999,0.001,-9.999,0.004,0.004,0.002,0.000,-9.999,0.004,-9.999,-9.999,0.002,0.002,0.002,0.003
19/02/08,17,-9.999,0.004,0.008,0.004,-9.999,0.003,0.002,0.001,0.001,0.008,0.006,0.005,0.003,0.004,-9.999,0.001,-9.999,0.004,0.005,0.002,0.000,-9.999,0.004,-9.999,-9.999,0.002,0.002,0.002,0.004
